StationID,Date,Type,Value,Ignore1,Ignore2,Ignore3,Ignore4,Latitude,Longitude,Elevation,State,Station,Ignore5,Ignore6
US1COLR0868,20151229,SNWD,203,,,N,,40.4666,-105.4275,2165.0,CO,GLEN HAVEN 1.2 N,,,
US1COLR0885,20151229,SNWD,51,,,N,,40.5023,-105.0680,1509.4,CO,FORT COLLINS 3.7 S,,,
US1COLR0897,20151229,SNWD,152,,,N,,40.7206,-105.4150,2303.4,CO,LIVERMORE 9.9 WSW,,,
US1COLR0922,20151229,SNWD,140,,,N,,40.2843,-105.1608,1579.2,CO,BERTHOUD 4.4 WSW,,,
US1COLR0987,20151229,SNWD,64,,,N,,40.3491,-105.5036,2329.3,CO,ESTES PARK 1.8 SSE,,,
US1COLR1008,20151229,SNWD,102,,,N,,40.6961,-105.0140,1583.4,CO,WELLINGTON 0.8 SW,,,
US1COLR1020,20151229,SNWD,76,,,N,,40.6259,-105.0621,1546.3,CO,FORT COLLINS 4.9 N,,,
US1COME0007,20151229,SNWD,13,,,N,,39.2222,-108.7063,1427.1,CO,FRUITA 4.5 NNE,,,
US1COME0013,20151229,SNWD,64,,,N,,39.0508,-108.5368,1420.1,CO,GRAND JUNCTION 2.7 SSE,,,
US1COME0053,20151229,SNWD,508,,,N,,39.2396,-107.9575,1841.9,CO,COLLBRAN 0.2 ESE,,,
US1COME0067,20151229,SNWD,76,,,N,,39.0896,-108.5351,1448.1,CO,GRAND JUNCTION 1.0 E,,,
US1COME0069,20151229,SNWD,38,,,N,,39.0887,-108.6282,1411.2,CO,GRAND JUNCTION 4.0 W,,,
US1COME0075,20151229,SNWD,76,,,N,,39.0723,-108.5573,1403.3,CO,GRAND JUNCTION 1.1 SSW,,,
US1COME0103,20151229,SNWD,51,,,N,,39.0878,-108.6297,1411.2,CO,GRAND JUNCTION 4.1 W,,,
US1COMN0001,20151229,SNWD,978,,,N,,37.3980,-107.0590,2703.9,CO,PAGOSA SPRINGS 9.1 NNW,,,
US1COMR0001,20151229,SNWD,89,,,N,,40.2469,-103.6240,1296.9,CO,BRUSH 0.8 S,,,
US1COMR0002,20151229,SNWD,89,,,N,,40.2567,-103.6494,1296.9,CO,BRUSH 1.3 W,,,
US1COMR0081,20151229,SNWD,51,,,N,,40.2930,-103.5465,1285.0,CO,HILLROSE 2.5 SSW,,,
US1COMR0083,20151229,SNWD,76,,,N,,40.1539,-103.6024,1311.9,CO,BRUSH 7.3 SSE,,,
US1COMT0005,20151229,SNWD,191,,,N,,38.4729,-107.8574,1777.0,CO,MONTROSE 1.2 ESE,,,
US1COMT0009,20151229,SNWD,89,,,N,,38.5253,-107.9217,1746.2,CO,MONTROSE 4.0 NW,,,
US1COMT0013,20151229,SNWD,140,,,N,,38.4709,-107.8911,1794.4,CO,MONTROSE 1.2 WSW,,,
US1COMT0015,20151229,SNWD,140,,,N,,38.4633,-107.8225,1841.9,CO,MONTROSE 2.9 ESE,,,
US1COMT0031,20151229,SNWD,254,,,N,,38.5246,-107.7488,2107.4,CO,MONTROSE 7.3 ENE,,,
US1COMT0036,20151229,SNWD,254,,,N,,38.4760,-107.8420,1804.1,CO,MONTROSE 1.6 E,,,
US1COMZ0034,20151229,SNWD,191,,,N,,37.3398,-108.5938,1879.1,CO,CORTEZ 1.2 SW,,,
US1COMZ0052,20151229,SNWD,165,,,N,,37.3480,-108.5596,1881.2,CO,CORTEZ 1.0 ESE,,,
US1COOT0025,20151229,SNWD,0,,,N,,37.9663,-103.5443,1281.7,CO,LA JUNTA 1.0 S,,,
US1COPH0014,20151229,SNWD,51,,,N,,40.5784,-102.3103,1142.1,CO,HOLYOKE .59 SW,,,
US1COPK0015,20151229,SNWD,318,,,N,,39.2323,-106.0516,3168.1,CO,FAIRPLAY 2.7 WNW,,,
US1COPK0067,20151229,SNWD,97,,,N,,38.7487,-105.6236,2897.1,CO,GUFFEY 5.5 W,,,
US1COPK0091,20151229,SNWD,51,,,N,,39.4537,-105.4219,2566.1,CO,BAILEY 4.5 NE,,,
US1COPU0080,20151229,SNWD,0,,,N,,38.3029,-104.7910,1516.7,CO,PUEBLO WEST 4.9 SW,,,
US1COPU0094,20151229,SNWD,0,,,N,,38.3339,-104.7898,1554.5,CO,PUEBLO WEST 3.8 WSW,,,
US1COPU0099,20151229,SNWD,0,,,N,,37.9084,-104.9225,2057.1,CO,RYE 1.0 SSE,,,
US1CORG0016,20151229,SNWD,64,,,N,,37.6792,-106.2917,2385.4,CO,DEL NORTE 3.3 E,,,
US1CORG0021,20151229,SNWD,318,,,N,,37.4720,-106.2891,2752.3,CO,MONTE VISTA 10.8 SW,,,
US1CORG0026,20151229,SNWD,381,,,N,,37.6613,-106.6213,2670.0,CO,SOUTH FORK 0.6 S,,,
US1CORT0025,20151229,SNWD,787,,,N,,40.4697,-106.8139,2109.8,CO,STEAMBOAT SPRINGS 1 SE,,,
US1CORT0026,20151229,SNWD,483,,,N,,40.0806,-106.8929,2587.8,CO,YAMPA 5.1 S,,,
US1CORT0043,20151229,SNWD,876,,,N,,40.4744,-106.7853,2194.6,CO,STEAMBOAT SPRINGS 1.9 E,,,
US1CORT0053,20151229,SNWD,787,,,N,,40.4754,-106.8085,2148.5,CO,STEAMBOAT SPRINGS 0.7 ESE,,,
US1COSA0002,20151229,SNWD,178,,,N,,37.9802,-105.6890,2464.3,CO,CRESTONE 1.2 SSE,,,
US1COSM0007,20151229,SNWD,305,,,N,,38.1308,-108.3165,2161.0,CO,NORWOOD 1.4 W,,,
US1COSM0010,20151229,SNWD,76,,,N,,37.9240,-108.6841,1805.9,CO,REDVALE 22.8 SW,,,
US1COSU0004,20151229,SNWD,419,,,N,,39.5823,-106.0959,2767.0,CO,FRISCO 0.5 N,,,
US1COSU0016,20151229,SNWD,394,,,N,,39.5970,-106.0071,2773.1,CO,DILLON 2.3 SE,,,
US1COSU0052,20151229,SNWD,419,,,N,,39.6011,-105.9773,2819.4,CO,KEYSTONE 0.7 SW,,,
US1COSU0067,20151229,SNWD,470,,,N,,39.4819,-106.0325,3013.6,CO,BRECKENRIDGE 1.9 SSE,,,
US1COTL0016,20151229,SNWD,76,,,N,,38.8071,-105.2311,2593.2,CO,CRIPPLE CREEK 5.1 NW,,,
US1COTL0019,20151229,SNWD,89,,,N,,39.0025,-105.2932,2912.1,CO,FLORISSANT 5.0 N,,,
US1COTL0029,20151229,SNWD,140,,,N,,38.9314,-105.1307,2877.3,CO,DIVIDE 1.0 E,,,
US1COWA0068,20151229,SNWD,178,,,N,,40.3038,-103.1114,1361.5,CO,AKRON 11.1 NNE,,,
US1COWE0003,20151229,SNWD,140,,,N,,40.4505,-104.6799,1428.9,CO,GREELEY 3.9 ENE,,,
US1COWE0065,20151229,SNWD,203,,,N,,40.4463,-104.6371,1425.9,CO,GLY 4.3 NE,,,
US1COWE0171,20151229,SNWD,165,,,N,,40.4005,-104.7475,1477.1,CO,GREELEY 2.6 W,,,
US1COWE0176,20151229,SNWD,152,,,N,,40.3942,-104.7695,1499.9,CO,GREELEY 3.8 W,,,
US1COWE0187,20151229,SNWD,76,,,N,,40.0440,-104.7254,1535.0,CO,HUDSON 4.8 WSW,,,
US1COWE0203,20151229,SNWD,76,,,N,,40.1200,-104.9600,1513.0,CO,LONGMONT 8.2 ESE,,,
US1COWE0250,20151229,SNWD,38,,,N,,40.6182,-104.9265,1595.9,CO,FCL 8.2 E,,,
US1COWE0287,20151229,SNWD,89,,,N,,40.4000,-104.6836,1424.0,CO,GREELEY 3.5 ESE,,,
US1COWE0302,20151229,SNWD,89,,,N,,40.1729,-105.0152,1499.0,CO,LONGMONT 5.1 E,,,
US1COWE0311,20151229,SNWD,102,,,N,,40.2124,-105.0426,1553.6,CO,LONGMONT 4.6 NE,,,
US1COWE0318,20151229,SNWD,178,,,N,,40.4380,-104.8070,1448.1,CO,GREELEY 4.6 WNW,,,
US1COWE0340,20151229,SNWD,114,,,N,,40.3868,-104.4735,1389.3,CO,KERSEY 4.5 E,,,
US1COWE0345,20151229,SNWD,51,,,N,,40.7106,-104.7595,1585.6,CO,NUNN 1.2 ENE,,,
US1COWE0397,20151229,SNWD,178,,,N,,40.5386,-104.6299,1482.9,CO,EATON 4.3 ENE,,,
US1COWE0409,20151229,SNWD,51,,,N,,40.7650,-104.6864,1590.4,CO,NUNN 6.5 NE,,,
US1COWE0480,20151229,SNWD,127,,,N,,40.3484,-104.4383,1391.4,CO,KERSEY 6.9 ESE,,,
US1COYU0024,20151229,SNWD,0,,,N,,39.7041,-102.7080,1289.0,CO,LIBERTY 5.5 NW,,,
US1COYU0052,20151229,SNWD,13,,,N,,40.3454,-102.1418,1106.1,CO,WRAY 19 NNE,,,
US1COYU0068,20151229,SNWD,0,T,,N,,40.1369,-102.1981,1122.3,CO,WRAY 4.2 NNE,,,
US1CTFR0009,20151229,SNWD,18,,,N,,41.4406,-73.3904,146.0,CT,BROOKFIELD 3.3 SSE,,,
US1CTFR0023,20151229,SNWD,18,,,N,,41.3053,-73.1635,154.5,CT,SHELTON 1.3 W,,,
US1CTHR0005,20151229,SNWD,25,,,N,,41.9563,-72.5730,35.7,CT,ENFIELD 1.5 SE,,,
US1CTHR0007,20151229,SNWD,25,,,N,,41.7476,-72.5519,87.2,CT,CENTRAL MANCHESTER 2.7 SW,,,
US1CTHR0008,20151229,SNWD,25,,,N,,42.0244,-72.8207,135.3,CT,NORTH GRANBY 1.3 ENE,,,
US1CTHR0009,20151229,SNWD,30,,,N,,41.8029,-72.7767,103.6,CT,WEST HARTFORD 2.7 NNW,,,
US1CTHR0011,20151229,SNWD,25,,,N,,41.7302,-72.7401,35.7,CT,WEST HARTFORD 2.7 SSE,,,
US1CTHR0015,20151229,SNWD,38,,,N,,41.6080,-72.8222,103.0,CT,SOUTHINGTON 3.0 E,,,
US1CTHR0024,20151229,SNWD,25,,,N,,41.8268,-72.9372,168.2,CT,COLLINSVILLE 0.9 NW,,,
US1CTLT0005,20151229,SNWD,13,,,N,,41.9610,-73.0900,353.6,CT,WINSTED 2.6 NNW,,,
US1CTNH0014,20151229,SNWD,25,,,N,,41.5124,-72.9437,98.8,CT,PROSPECT 1.9 ENE,,,
US1CTWN0008,20151229,SNWD,13,,,N,,41.7318,-71.8467,127.7,CT,MOOSUP 1.7 NE,,,
US1DESS0003,20151229,SNWD,0,,,N,,38.4691,-75.4923,15.5,DE,DELMAR 4.3 E,,,
US1FLMN0016,20151229,SNWD,0,,,N,,24.5695,-81.7559,0.3,FL,KEY WEST 1.3 ENE,,,
US1FLPK0002,20151229,SNWD,0,,,N,,28.1669,-81.8219,46.9,FL,POLK CITY 1.1 S,,,
US1FLPK0015,20151229,SNWD,0,,,N,,27.9855,-81.7902,45.1,FL,EAGLE LAKE 2.0 WNW,,,
US1GACT0009,20151229,SNWD,0,,,N,,32.1154,-81.2509,4.9,GA,POOLER 0.8 NNE,,,
US1GACW0016,20151229,SNWD,0,,,N,,33.4377,-84.7781,287.4,GA,NEWNAN 4.1 N,,,
US1GADS0004,20151229,SNWD,0,,,N,,33.7476,-84.7452,347.5,GA,DOUGLASVILLE 0.2 N,,,
US1GAFR0001,20151229,SNWD,0,,,N,,34.2917,-83.3236,228.9,GA,CARNESVILLE 7.3 SW,,,
US1GARB0005,20151229,SNWD,0,,,N,,34.9842,-83.3917,686.1,GA,DILLARD 0.7 NNW,,,
US1GATH0004,20151229,SNWD,0,,,N,,30.8176,-83.8965,84.1,GA,THOMASVILLE 5.1 ESE,,,
US1IABC0002,20151229,SNWD,140,,,N,,42.3944,-91.7637,264.9,IA,QUASQUETON 0.4 WSW,,,
US1IABH0006,20151229,SNWD,185,,,N,,42.4650,-92.3410,278.0,IA,WATERLOO 1.9 SSE,,,
US1IABH0007,20151229,SNWD,229,,,N,,42.5019,-92.4418,271.0,IA,CEDAR FALLS 1.4 SSE,,,
US1IABN0003,20151229,SNWD,254,,,N,,42.0200,-94.0100,328.0,IA,OGDEN 1.6 SE,,,
US1IABN0012,20151229,SNWD,152,,,N,,42.0315,-93.9619,326.1,IA,BOONE 4.5 WSW,,,
US1IACL0002,20151229,SNWD,137,,,N,,41.0167,-93.8175,346.9,IA,OSCEOLA 2.5 WSW,,,
US1IACL0003,20151229,SNWD,122,,,N,,41.0483,-93.9496,371.6,IA,MURRAY 0.5 N,,,
US1IACL0004,20151229,SNWD,130,,,N,,41.0413,-93.9805,369.7,IA,MURRAY 1.7 W,,,
US1IACN0002,20151229,SNWD,107,,,N,,41.8436,-90.7275,218.8,IA,CALAMUS 2.0 NE,,,
US1IACN0008,20151229,SNWD,178,,,N,,42.0237,-90.6399,246.9,IA,DELMAR 2.3 NW,,,
US1IACN0011,20151229,SNWD,71,,,N,,41.8339,-90.5439,220.1,IA,DE WITT 0.9 N,,,
US1IACN0012,20151229,SNWD,114,,,N,,41.9625,-90.8171,228.3,IA,LOST NATION 0.3 S,,,
US1IACS0002,20151229,SNWD,102,,,N,,41.4211,-94.7199,413.9,IA,ANITA 2.8 ESE,,,
US1IACT0007,20151229,SNWD,229,,,N,,43.0453,-91.1821,216.4,IA,MARQUETTE 0.2 NNE,,,
US1IAFL0003,20151229,SNWD,203,,,N,,43.1112,-92.9940,318.5,IA,NORA SPRINGS 2.4 SSE,,,
US1IAFY0003,20151229,SNWD,127,,,N,,43.0087,-92.0271,313.3,IA,WAUCOMA 3.2 S,,,
US1IAGT0001,20151229,SNWD,203,,,N,,41.7991,-94.3093,321.0,IA,JAMAICA 3.2 S,,,
US1IAGT0003,20151229,SNWD,218,,,N,,41.8458,-94.4310,335.0,IA,BAGLEY 0.1 W,,,
US1IAHY0001,20151229,SNWD,64,,,N,,40.9142,-91.4293,224.9,IA,NEW LONDON 1.5 SW,,,
US1IAJH0009,20151229,SNWD,76,,,N,,41.5877,-91.7451,229.8,IA,KALONA 7.3 NNW,,,
US1IAJH0010,20151229,SNWD,89,,,N,,41.7067,-91.6289,219.2,IA,CORALVILLE 1.8 NW,,,
US1IALN0009,20151229,SNWD,104,,,N,,42.0478,-91.5743,262.1,IA,MARION 1.2 NE,,,
US1IALN0023,20151229,SNWD,127,,,N,,42.0734,-91.6663,260.6,IA,ROBINS 0.4 SSE,,,
US1IALY0002,20151229,SNWD,254,,,N,,43.4393,-96.3266,423.7,IA,LESTER 0.2 E,,,
US1IAMD0003,20151229,SNWD,127,,,N,,41.4964,-94.1599,338.9,IA,EARLHAM 2.0 W,,,
US1IAMH0006,20151229,SNWD,229,,,N,,41.3719,-92.4975,248.7,IA,ROSE HILL 4.0 NNW,,,
US1IAMS0005,20151229,SNWD,140,,,N,,42.0528,-92.9349,275.8,IA,MARSHALLTOWN 1.7 NW,,,
US1IAPK0003,20151229,SNWD,127,,,N,,41.6066,-93.6956,260.9,IA,DES MOINES 4.5 WNW,,,
US1IAPK0037,20151229,SNWD,102,,,N,,41.5981,-93.6995,263.0,IA,WINDSOR HEIGHTS 0.8 SE,,,
US1IAPK0073,20151229,SNWD,102,,,N,,41.6360,-93.6063,258.8,IA,DES MOINES 4.1 N,,,
US1IAPT0002,20151229,SNWD,203,,,N,,41.2853,-95.8336,362.1,IA,COUNCIL BLUFFS 3.4 NNE,,,
US1IAPT0013,20151229,SNWD,127,,,N,,41.2116,-95.8480,297.2,IA,COUNCIL BLUFFS 2.1 SSE,,,
US1IASR0002,20151229,SNWD,152,,,N,,42.0448,-93.6174,298.1,IA,AMES 1.5 NNE,,,
US1IASR0012,20151229,SNWD,127,,,N,,42.0544,-93.6267,292.9,IA,AMES 2.1 N,,,
US1IASR0013,20151229,SNWD,122,,,N,,42.0274,-93.4589,305.1,IA,NEVADA 0.8 NW,,,
US1IASR0017,20151229,SNWD,152,,,N,,42.0289,-93.6095,282.9,IA,AMES 0.9 ENE,,,
US1IAST0001,20151229,SNWD,102,,,N,,41.6235,-90.3514,210.3,IA,LE CLAIRE 1.8 NNE,,,
US1IAST0003,20151229,SNWD,127,,,N,,41.6885,-90.5438,241.1,IA,PARK VIEW 0.2 WSW,,,
US1IAST0004,20151229,SNWD,51,,,N,,41.5264,-90.5858,220.1,IA,DAVENPORT 0.9 SSW,,,
US1IAST0008,20151229,SNWD,51,,,N,,41.5401,-90.4492,182.9,IA,BETTENDORF 2.2 SE,,,
US1IAST0023,20151229,SNWD,64,,,N,,41.5177,-90.6072,174.3,IA,DAVENPORT 2.1 SW,,,
US1IAST0030,20151229,SNWD,76,,,N,,41.6447,-90.5871,236.8,IA,ELDRIDGE 0.7 SSW,,,
US1IASX0007,20151229,SNWD,152,,,N,,43.1131,-96.1795,449.0,IA,SIOUX CENTER 2.6 N,,,
US1IATY0002,20151229,SNWD,51,,,N,,40.8006,-94.9102,358.4,IA,NEW MARKET 4.7 N,,,
US1IAWB0005,20151229,SNWD,213,,,N,,42.6426,-94.1879,338.0,IA,BADGER 3.1 NW,,,
US1IAWH0001,20151229,SNWD,229,,,N,,43.3439,-91.6443,289.0,IA,DECORAH 7.9 ENE,,,
US1IAWR0005,20151229,SNWD,152,,,N,,41.4611,-93.3859,248.1,IA,HARTFORD 1.0 ENE,,,
US1IAWR0006,20151229,SNWD,122,,,N,,41.4405,-93.6883,276.1,IA,NORWALK 4.0 S,,,
US1IAWR0007,20151229,SNWD,140,,,N,,41.3505,-93.5729,288.0,IA,INDIANOLA 0.8 SSW,,,
US1IDAD0005,20151229,SNWD,38,,,N,,43.6231,-116.2963,816.3,ID,BOISE 4.4 WNW,,,
US1IDAD0011,20151229,SNWD,25,,,N,,43.5695,-116.3248,824.5,ID,BOISE 6.1 SW,,,
US1IDAD0027,20151229,SNWD,13,,,N,,43.5650,-116.3555,816.6,ID,MERIDIAN 3.9 SE,,,
US1IDBD0001,20151229,SNWD,251,,,N,,48.6445,-116.2877,687.3,ID,BONNERS FERRY 3.5 SSE,,,
US1IDBK0001,20151229,SNWD,25,,,N,,42.9198,-112.4735,1366.1,ID,CHUBBUCK 0.5 WSW,,,
US1IDBR0003,20151229,SNWD,432,,,N,,48.2357,-116.5447,682.8,ID,SAGLE 1.8 NNE,,,
US1IDBR0019,20151229,SNWD,419,,,N,,48.2495,-116.6050,630.9,ID,DOVER 0.4 SW,,,
US1IDBS0004,20151229,SNWD,483,,,N,,44.1170,-115.9900,1047.0,ID,GARDEN VALLEY 2.7 NW,,,
US1IDBV0006,20151229,SNWD,203,,,N,,43.6176,-111.8840,1487.4,ID,IDAHO FALLS 11.7 NE,,,
US1IDCR0001,20151229,SNWD,178,,,N,,42.6590,-111.5923,1769.7,ID,SODA SPRINGS 0.3 W,,,
US1IDCY0015,20151229,SNWD,25,,,N,,43.6453,-116.5940,744.9,ID,NAMPA 4.8 NNW,,,
US1IDEL0001,20151229,SNWD,36,,,N,,42.9766,-115.3022,805.3,ID,GLENNS FERRY 1.6 N,,,
US1IDID0001,20151229,SNWD,178,,,N,,45.9220,-116.1260,1052.5,ID,GRANGEVILLE 0.4 SW,,,
US1IDID0005,20151229,SNWD,229,,,N,,46.3118,-116.0553,961.9,ID,KAMIAH 6.0 NNW,,,
US1IDID0006,20151229,SNWD,0,T,,N,,45.5519,-116.3028,503.2,ID,LUCILE 1.2 NNE,,,
US1IDKT0008,20151229,SNWD,495,,,N,,47.7084,-116.8367,679.7,ID,COEUR D'ALENE 2.5 WNW,,,
US1IDKT0018,20151229,SNWD,483,,,N,,47.7427,-116.7989,695.6,ID,COEUR D'ALENE 3.2 NNW,,,
US1IDLT0001,20151229,SNWD,191,,,N,,46.7544,-117.0005,823.0,ID,MOSCOW 1.7 N,,,
US1IDLW0002,20151229,SNWD,178,,,N,,46.2350,-116.2429,983.0,ID,NEZPERCE 0.2 WNW,,,
US1IDNP0001,20151229,SNWD,13,,,N,,46.5203,-116.6743,287.4,ID,JULIAETTA 4.1 SSE,,,
US1IDON0001,20151229,SNWD,241,,,N,,42.2180,-112.6360,1492.6,ID,HOLBROOK 4.0 NNE,,,
US1IDSH0002,20151229,SNWD,432,,,N,,47.2497,-115.8050,760.2,ID,AVERY 0.1 S,,,
US1ILBN0014,20151229,SNWD,89,,,N,,42.4000,-88.7424,278.0,IL,CAPRON 0.1 N,,,
US1ILBU0008,20151229,SNWD,0,T,,N,,41.3235,-89.5047,193.2,IL,TISKILWA 2.1 N,,,
US1ILCK0012,20151229,SNWD,51,,,N,,41.7550,-87.8173,188.1,IL,BRIDGEVIEW 1.3 NNW,,,
US1ILCK0014,20151229,SNWD,51,,,N,,41.8008,-87.5903,182.9,IL,CHICAGO 5.5 ESE,,,
US1ILCK0042,20151229,SNWD,51,,,N,,42.0962,-87.8967,199.0,IL,MOUNT PROSPECT 3.0 NE,,,
US1ILCK0050,20151229,SNWD,53,,,N,,41.6528,-87.8631,214.0,IL,PALOS PARK 1.3 SW,,,
US1ILCK0064,20151229,SNWD,25,,,N,,41.5577,-87.6594,196.0,IL,HOMEWOOD 0.1 ESE,,,
US1ILCK0075,20151229,SNWD,51,,,N,,41.9953,-88.0527,221.9,IL,ELK GROVE VILLAGE 2.2 WSW,,,
US1ILCK0082,20151229,SNWD,51,,,N,,41.6598,-87.5529,178.0,IL,BURNHAM-HEGEWISCH 1.6 NNW,,,
US1ILCK0088,20151229,SNWD,64,,,N,,41.7823,-87.8622,199.0,IL,COUNTRYSIDE 0.8 ENE,,,
US1ILCK0094,20151229,SNWD,51,,,N,,42.0019,-87.6985,184.1,IL,LINCOLNWOOD 1.8 E,,,
US1ILCK0098,20151229,SNWD,61,,,N,,41.8226,-87.8758,200.9,IL,LA GRANGE PARK 0.7 SSW,,,
US1ILCK0107,20151229,SNWD,76,,,N,,42.0669,-87.6898,191.1,IL,EVANSTON 1.4 N,,,
US1ILCK0121,20151229,SNWD,64,,,N,,42.1139,-88.0178,223.1,IL,PALATINE 1.3 E,,,
US1ILCK0131,20151229,SNWD,76,,,N,,42.0303,-88.0440,226.2,IL,SCHAUMBURG 2.0 E,,,
US1ILCK0145,20151229,SNWD,51,,,N,,41.8659,-87.7928,189.3,IL,OAK PARK 1.5 S,,,
US1ILCK0152,20151229,SNWD,38,,,N,,41.7018,-87.7820,181.7,IL,CHICAGO RIDGE 0.2 WSW,,,
US1ILCK0154,20151229,SNWD,51,,,N,,41.6874,-87.7911,185.9,IL,WORTH 0.1 E,,,
US1ILCK0173,20151229,SNWD,33,,,N,,41.6768,-87.9114,217.6,IL,PALOS PARK 3.6 WNW,,,
US1ILCK0180,20151229,SNWD,51,,,N,,42.0044,-87.8460,194.5,IL,PARK RIDGE 0.5 SSW,,,
US1ILCK0192,20151229,SNWD,76,,,N,,42.0168,-87.8557,192.6,IL,PARK RIDGE 0.7 WNW,,,
US1ILCK0232,20151229,SNWD,51,,,N,,42.0043,-87.6697,180.1,IL,ROGERS PARK 0.6 ESE,,,
US1ILCL0002,20151229,SNWD,0,,,N,,39.3838,-87.7743,189.9,IL,MARSHALL 4.6 W,,,
US1ILCN0003,20151229,SNWD,0,T,,N,,39.4736,-89.0462,195.1,IL,PANA 6.2 NNE,,,
US1ILCP0001,20151229,SNWD,0,,,N,,40.0610,-87.9638,200.9,IL,HOMER 2.0 N,,,
US1ILCP0031,20151229,SNWD,0,,,N,,40.1014,-88.0487,203.9,IL,ST. JOSEPH 0.9 SSW,,,
US1ILCP0047,20151229,SNWD,0,T,,N,,40.1457,-88.2738,232.0,IL,CHAMPAIGN 2.3 NNW,,,
US1ILCP0058,20151229,SNWD,0,T,,N,,40.0954,-88.2002,228.0,IL,URBANA 0.9 SSE,,,
US1ILCP0061,20151229,SNWD,0,T,,N,,40.0943,-88.2519,228.0,IL,CHAMPAIGN 1.5 SSE,,,
US1ILCP0081,20151229,SNWD,0,T,,N,,40.3407,-88.2896,221.9,IL,DEWEY 1.6 NNW,,,
US1ILCP0095,20151229,SNWD,0,,,N,,40.0945,-88.1282,209.4,IL,URBANA 4.2 ESE,,,
US1ILCR0004,20151229,SNWD,102,,,N,,42.0038,-89.9389,245.1,IL,CHADWICK 2.7 WSW,,,
US1ILCR0012,20151229,SNWD,127,,,N,,42.1874,-90.0219,198.7,IL,MOUNT CARROLL 6.8 NNW,,,
US1ILCS0003,20151229,SNWD,0,,,N,,39.9484,-90.3280,195.4,IL,ARENZVILLE 5.3 NNE,,,
US1ILDP0016,20151229,SNWD,51,,,N,,41.7346,-88.2391,217.0,IL,AURORA 3.6 SE,,,
US1ILDP0032,20151229,SNWD,38,,,N,,41.7814,-88.0674,224.9,IL,LISLE 1.3 SE,,,
US1ILDP0042,20151229,SNWD,76,,,N,,41.9130,-88.1294,231.0,IL,CAROL STREAM 0.3 SSE,,,
US1ILDP0057,20151229,SNWD,25,,,N,,41.8089,-88.2528,224.6,IL,AURORA 3.5 NE,,,
US1ILDP0075,20151229,SNWD,38,,,N,,41.7729,-88.1713,210.9,IL,NAPERVILLE 1.1 NW,,,
US1ILDP0077,20151229,SNWD,51,,,N,,41.9778,-88.1036,242.0,IL,ROSELLE 1.1 W,,,
US1ILDP0079,20151229,SNWD,48,,,N,,41.7319,-87.9486,220.7,IL,BURR RIDGE 1.9 SW,,,
US1ILDP0100,20151229,SNWD,64,,,N,,41.9692,-88.1873,239.6,IL,BARTLETT 1.1 SE,,,
US1ILDP0102,20151229,SNWD,38,,,N,,41.7302,-88.0448,233.8,IL,BOLINGBROOK 2.7 NE,,,
US1ILDP0109,20151229,SNWD,64,,,N,,41.8929,-87.9296,209.1,IL,ELMHURST 0.8 ESE,,,
US1ILDP0118,20151229,SNWD,102,,,N,,41.7431,-87.9746,228.6,IL,DARIEN 0.4 SSE,,,
US1ILDP0127,20151229,SNWD,76,,,N,,41.8033,-88.0154,227.7,IL,DOWNERS GROVE 0.4 NNE,,,
US1ILED0006,20151229,SNWD,0,T,,N,,39.7790,-87.6140,191.1,IL,CHRISMAN 3.6 ESE,,,
US1ILFK0005,20151229,SNWD,0,,,N,,37.9018,-88.9341,125.9,IL,WEST FRANKFORT 0.3 WNW,,,
US1ILGY0001,20151229,SNWD,13,,,N,,41.3414,-88.2981,160.0,IL,CARBON HILL 3.1 N,,,
US1ILGY0002,20151229,SNWD,13,,,N,,41.1532,-88.4476,188.1,IL,DWIGHT 4.1 NNW,,,
US1ILGY0009,20151229,SNWD,25,,,N,,41.2418,-88.4149,178.3,IL,MAZON 0.5 ENE,,,
US1ILGY0010,20151229,SNWD,13,,,N,,41.4518,-88.2543,182.3,IL,MINOOKA 0.3 NE,,,
US1ILGY0016,20151229,SNWD,13,,,N,,41.3315,-88.3141,164.6,IL,MORRIS 6.4 ESE,,,
US1ILHN0001,20151229,SNWD,0,,,N,,40.5938,-91.1467,182.0,IL,DALLAS CITY 3.0 SSE,,,
US1ILHY0005,20151229,SNWD,64,,,N,,41.4334,-90.4175,224.0,IL,COAL VALLEY 1.9 SE,,,
US1ILHY0006,20151229,SNWD,76,,,N,,41.2313,-90.4354,226.2,IL,NEW WINDSOR 2.0 N,,,
US1ILHY0008,20151229,SNWD,51,,,N,,41.4673,-90.1818,191.1,IL,GENESEO 2.0 NW,,,
US1ILJD0002,20151229,SNWD,140,,,N,,42.4063,-90.3181,246.9,IL,GALENA 5.7 E,,,
US1ILKD0005,20151229,SNWD,25,,,N,,41.7202,-88.3340,203.9,IL,MONTGOMERY 0.8 SSE,,,
US1ILKD0023,20151229,SNWD,25,,,N,,41.7087,-88.3251,205.1,IL,MONTGOMERY 1.7 SSE,,,
US1ILKD0024,20151229,SNWD,38,,,N,,41.6293,-88.2991,206.0,IL,OSWEGO 5.0 SSE,,,
US1ILKD0034,20151229,SNWD,28,,,N,,41.5678,-88.2701,201.5,IL,PLAINFIELD 4.8 SW,,,
US1ILKK0007,20151229,SNWD,0,T,,N,,41.1502,-87.9353,196.9,IL,KANKAKEE 4.5 WNW,,,
